date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:31:26	11520/11520	---M--	200	added ('OK')	image/png	etag:%22610da9d3-2d00%22	https://doodlemaker.com/go/images/yellow-circle.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/yellow-circle.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:26	112066/112066	---M--	200	added ('OK')	image/png	etag:%22610da8df-1b5c2%22	https://doodlemaker.com/go/images/certificate-brdr-img.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/certificate-brdr-img.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:27	123017/123017	---M--	200	added ('OK')	image/png	etag:%22610da9c9-1e089%22	https://doodlemaker.com/go/images/spending-img.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/spending-img.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:27	255087/255087	---M--	200	added ('OK')	image/jpeg	etag:%22610da8ce-3e46f%22	https://doodlemaker.com/go/images/balance-sheet-img.jpg	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/balance-sheet-img.jpg	(from https://doodlemaker.com/go/stylev2.css)
02:31:28	90405/90405	---M--	200	added ('OK')	image/png	etag:%22610da8ce-16125%22	https://doodlemaker.com/go/images/balannce-sheet-img-brdr_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/balannce-sheet-img-brdr_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:28	2433/2433	---M--	200	added ('OK')	image/png	etag:%22610da9d5-981%22	https://doodlemaker.com/go/images/yes-green-brdr_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/yes-green-brdr_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:28	88529/88529	---M--	200	added ('OK')	image/png	etag:%22610da9c4-159d1%22	https://doodlemaker.com/go/images/rocket-img-brdr_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/rocket-img-brdr_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:28	31148/31148	---M--	200	added ('OK')	image/png	etag:%22610da953-79ac%22	https://doodlemaker.com/go/images/doodle-app-brdr_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/doodle-app-brdr_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:29	34434/34434	---M--	200	added ('OK')	image/png	etag:%22610da8cd-8682%22	https://doodlemaker.com/go/images/balance-sheet-brdr-arrow_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/balance-sheet-brdr-arrow_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:30	316681/316681	---M--	200	added ('OK')	image/png	etag:%22610da942-4d509%22	https://doodlemaker.com/go/images/DMS_5_05.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_05.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:30	17883/17883	---M--	200	added ('OK')	image/png	etag:%22610da9cc-45db%22	https://doodlemaker.com/go/images/thumb-img.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/thumb-img.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:31	1047575/1047575	---M--	200	added ('OK')	image/png	etag:%22610da947-ffc17%22	https://doodlemaker.com/go/images/DMS_5_11.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_11.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:31	55444/55444	---M--	200	added ('OK')	image/png	etag:%22610da946-d894%22	https://doodlemaker.com/go/images/DMS_5_10.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_10.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:31	6385/6385	---M--	200	added ('OK')	image/png	etag:%22610da948-18f1%22	https://doodlemaker.com/go/images/DMS_5_12.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_12.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:32	68506/68506	---M--	200	added ('OK')	image/png	etag:%22610da9a8-10b9a%22	https://doodlemaker.com/go/images/p1.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/p1.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:32	12491/12491	---M--	200	added ('OK')	image/png	etag:%22610da9cf-30cb%22	https://doodlemaker.com/go/images/value-brder-bck_07.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/value-brder-bck_07.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:32	3130/3130	---M--	200	added ('OK')	image/png	etag:%22610da8ca-c3a%22	https://doodlemaker.com/go/images/b1.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/b1.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:33	51960/51960	---M--	200	added ('OK')	image/png	etag:%22610da9a9-caf8%22	https://doodlemaker.com/go/images/p2.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/p2.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:33	61943/61943	---M--	200	added ('OK')	image/png	etag:%22610da9a9-f1f7%22	https://doodlemaker.com/go/images/p3.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/p3.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:33	61469/61469	---M--	200	added ('OK')	image/png	etag:%22610da9aa-f01d%22	https://doodlemaker.com/go/images/p4.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/p4.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:34	3222/3222	---M--	200	added ('OK')	image/png	etag:%22610da8cb-c96%22	https://doodlemaker.com/go/images/b2.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/b2.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:34	3204/3204	---M--	200	added ('OK')	image/png	etag:%22610da8cb-c84%22	https://doodlemaker.com/go/images/b3.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/b3.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:35	3241/3241	---M--	200	added ('OK')	image/png	etag:%22610da8cc-ca9%22	https://doodlemaker.com/go/images/b4.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/b4.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:35	17655/17655	---M--	200	added ('OK')	image/png	etag:%22610da97b-44f7%22	https://doodlemaker.com/go/images/hdng-bk-long_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/hdng-bk-long_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:36	294545/294545	---M--	200	added ('OK')	image/png	etag:%22610da8cf-47e91%22	https://doodlemaker.com/go/images/banner-main-img-1.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/banner-main-img-1.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:36	12807/12807	---M--	200	added ('OK')	image/png	etag:%22610da97b-3207%22	https://doodlemaker.com/go/images/hdng-bk-short_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/hdng-bk-short_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:36	4031/4031	---M--	200	added ('OK')	image/png	etag:%22610da8da-fbf%22	https://doodlemaker.com/go/images/btn-bg_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/btn-bg_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:36	90101/90101	---M--	200	added ('OK')	image/png	etag:%22610da8c7-15ff5%22	https://doodlemaker.com/go/images/amplify-img.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/amplify-img.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:37	6445/6445	---M--	200	added ('OK')	image/png	etag:%22610da96e-192d%22	https://doodlemaker.com/go/images/doted-2_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/doted-2_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:37	5770/5770	---M--	200	added ('OK')	image/png	etag:%22610da8ef-168a%22	https://doodlemaker.com/go/images/DM-doted_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DM-doted_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:38	4055/4055	---M--	200	added ('OK')	image/png	etag:%22610da8f2-fd7%22	https://doodlemaker.com/go/images/DMSblue_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMSblue_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:38	118612/118612	---M--	200	added ('OK')	image/png	etag:%22610da910-1cf54%22	https://doodlemaker.com/go/images/DMS_1bkgnew_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_1bkgnew_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:38	4644/4644	---M--	200	added ('OK')	image/png	etag:%22610da8d9-1224%22	https://doodlemaker.com/go/images/botm-brdr_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/botm-brdr_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:39	5525/5525	---M--	200	added ('OK')	image/png	etag:%22610da8d0-1595%22	https://doodlemaker.com/go/images/bk-red_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/bk-red_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:39	656403/656403	---M--	200	added ('OK')	image/png	etag:%22610da988-a0413%22	https://doodlemaker.com/go/images/intro-bkg_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/intro-bkg_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:40	243412/243412	---M--	200	added ('OK')	image/png	etag:%22610da9ce-3b6d4%22	https://doodlemaker.com/go/images/unfortunantly-img.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/unfortunantly-img.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:40	84211/84211	---M--	200	added ('OK')	image/png	etag:%22610da988-148f3%22	https://doodlemaker.com/go/images/intro-green-brdr.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/intro-green-brdr.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:40	102545/102545	---M--	200	added ('OK')	image/png	etag:%22610da8f5-19091%22	https://doodlemaker.com/go/images/DMS_1166_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_1166_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:41	24539/24539	---M--	200	added ('OK')	image/png	etag:%22610da96f-5fdb%22	https://doodlemaker.com/go/images/doted_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/doted_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:41	6318/6318	---M--	200	added ('OK')	image/png	etag:%22610da93c-18ae%22	https://doodlemaker.com/go/images/DMS_39_01_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_39_01_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:42	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2001%20Aug%202023%2019:31:41%20GMT	https://doodlemaker.com/go/images/DMS_2_03%20(8	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_2_03%20(8.e9.delayed	(from https://doodlemaker.com/go/stylev2.css)
02:31:42	0/-1	---M--	302	error ('')			https://doodlemaker.com/go/images/DMS_2_03%20(8	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_2_03%20(8.ea.delayed	(from https://doodlemaker.com/go/stylev2.css)
02:31:42	705576/705576	---M--	200	added ('OK')	image/png	etag:%22610da8f7-ac428%22	https://doodlemaker.com/go/images/DMS_1169_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_1169_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:43	147758/147758	---M--	200	added ('OK')	image/png	etag:%22610da9af-2412e%22	https://doodlemaker.com/go/images/portfolio-img_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/portfolio-img_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:43	90665/90665	---M--	200	added ('OK')	image/png	etag:%22610da8fe-16229%22	https://doodlemaker.com/go/images/DMS_140_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_140_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:43	16420/16420	---M--	200	added ('OK')	image/png	etag:%22610da9d0-4024%22	https://doodlemaker.com/go/images/w-brdr-dot_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/w-brdr-dot_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:44	16870/16870	---M--	200	added ('OK')	image/png	etag:%22610da9a7-41e6%22	https://doodlemaker.com/go/images/one-plate-brdr-main.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/one-plate-brdr-main.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:44	127760/127760	---M--	200	added ('OK')	image/png	etag:%22610da90a-1f310%22	https://doodlemaker.com/go/images/DMS_160_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_160_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:44	9007/9007	---M--	200	added ('OK')	image/png	etag:%22610da9a3-232f%22	https://doodlemaker.com/go/images/moon-1.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/moon-1.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:44	8933/8933	---M--	200	added ('OK')	image/png	etag:%22610da9a3-22e5%22	https://doodlemaker.com/go/images/moon-2.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/moon-2.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:45	21385/21385	---M--	200	added ('OK')	image/png	etag:%22610da977-5389%22	https://doodlemaker.com/go/images/globe-img.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/globe-img.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:45	5586/5586	---M--	200	added ('OK')	image/png	etag:%22610da913-15d2%22	https://doodlemaker.com/go/images/DMS_22_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_22_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:46	71895/71895	---M--	200	added ('OK')	image/png	etag:%22610da99f-118d7%22	https://doodlemaker.com/go/images/mkjuf_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/mkjuf_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:46	22640/22640	---M--	200	added ('OK')	image/png	etag:%22610da976-5870%22	https://doodlemaker.com/go/images/get-access-left.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/get-access-left.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:46	782446/782446	---M--	200	added ('OK')	image/png	etag:%22610da909-bf06e%22	https://doodlemaker.com/go/images/DMS_159_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_159_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:47	28610/28610	---M--	200	added ('OK')	image/png	etag:%22610da977-6fc2%22	https://doodlemaker.com/go/images/get-access-right.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/get-access-right.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:47	31201/31201	---M--	200	added ('OK')	image/png	etag:%22610da940-79e1%22	https://doodlemaker.com/go/images/DMS_5_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:48	38577/38577	---M--	200	added ('OK')	image/png	etag:%22610da941-96b1%22	https://doodlemaker.com/go/images/DMS_5_04.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_04.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:48	17883/17883	---M--	200	added ('OK')	image/png	etag:%22610da945-45db%22	https://doodlemaker.com/go/images/DMS_5_09.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_09.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:49	4698/4698	---M--	200	added ('OK')	image/png	etag:%22610da9c6-125a%22	https://doodlemaker.com/go/images/seller-img-02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/seller-img-02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:49	300528/300528	---M--	200	added ('OK')	image/png	etag:%22610da979-495f0%22	https://doodlemaker.com/go/images/guarantee-bg_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/guarantee-bg_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:49	536577/536577	---M--	200	added ('OK')	image/png	etag:%22610da8de-83001%22	https://doodlemaker.com/go/images/catch-bg-01.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/catch-bg-01.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:49	1782/1782	---M--	200	added ('OK')	image/png	etag:%22610da983-6f6%22	https://doodlemaker.com/go/images/include-icon-06.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/include-icon-06.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:50	1834/1834	---M--	200	added ('OK')	image/png	etag:%22610da984-72a%22	https://doodlemaker.com/go/images/include-icon-07.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/include-icon-07.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:50	75505/75505	---M--	200	added ('OK')	image/png	etag:%22610da99d-126f1%22	https://doodlemaker.com/go/images/meet-bg_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/meet-bg_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:51	7476/7476	---M--	200	added ('OK')	image/png	etag:%22610da94f-1d34%22	https://doodlemaker.com/go/images/DMS_5_31.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_31.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:51	2682/2682	---M--	200	added ('OK')	image/png	etag:%22610da8c9-a7a%22	https://doodlemaker.com/go/images/asked-img_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/asked-img_03.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:52	52008/52008	---M--	200	added ('OK')	image/png	etag:%22610da8c8-cb28%22	https://doodlemaker.com/go/images/asked-bg_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/asked-bg_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:52	273046/273046	---M--	200	added ('OK')	image/png	etag:%22610da974-42a96%22	https://doodlemaker.com/go/images/footer-bg_02.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/footer-bg_02.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:52	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Aug%202023%2019:31:52%20GMT	https://doodlemaker.com/oribili.js	E:/LANDING%20PAGE/project2/doodlemaker.com/oribili.106.delayed	(from https://snap.licdn.com/li.lms-analytics/insight.min.js)
02:31:52	95788/95788	---M--	200	added ('OK')	image/png	etag:%22610da8e1-1762c%22	https://doodlemaker.com/go/images/claim.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/claim.png	(from https://doodlemaker.com/go/stylev2.css)
02:31:53	138/138	---M--	302	error ('Found')	text/html	date:Tue,%2001%20Aug%202023%2019:31:52%20GMT	https://doodlemaker.com/go/c	E:/LANDING%20PAGE/project2/doodlemaker.com/go/c.107.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
02:31:53	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2001%20Aug%202023%2019:31:52%20GMT	https://doodlemaker.com/go/b	E:/LANDING%20PAGE/project2/doodlemaker.com/go/b.108.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
02:31:54	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2001%20Aug%202023%2019:31:53%20GMT	https://doodlemaker.com/go/POST	E:/LANDING%20PAGE/project2/doodlemaker.com/go/POST.109.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
02:31:54	138/138	---M--	302	error ('Found')	text/html	date:Tue,%2001%20Aug%202023%2019:31:53%20GMT	https://doodlemaker.com/go/a	E:/LANDING%20PAGE/project2/doodlemaker.com/go/a.10a.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
02:31:54	138/138	---M--	302	error ('Found')	text/html	date:Tue,%2001%20Aug%202023%2019:31:53%20GMT	https://doodlemaker.com/go/schema.org/	E:/LANDING%20PAGE/project2/doodlemaker.com/go/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
02:31:54	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Aug%202023%2019:31:54%20GMT	https://doodlemaker.com/signals/iwl.js	E:/LANDING%20PAGE/project2/doodlemaker.com/signals/iwl.10b.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
